season,round,circuitId,driverId,constructorId,grid,qual_position,driver_points_last3,constructor_points_last3,driver_podiums_last3,driver_finishpos_last3,constructor_podiums_last3,driver_track_avg_finish,driver_track_podium_rate,constructor_track_avg_finish,constructor_track_podium_rate,driver_constructor_avg_finish,driver_constructor_podium_rate,grid_inverse,podium
2022,19,americas,ocon,alpine,0,18.0,4.0,8.0,0.0,10.333333333333334,0.0,10.489662676822633,0.0,7.0,0.0,8.944444444444445,0.0,inf,0
2022,19,americas,perez,red_bull,9,4.0,17.333333333333332,22.666666666666668,0.6666666666666666,3.0,1.0,10.489662676822633,0.0,1.0,1.0,5.666666666666667,0.5,0.1111111111111111,0
2022,19,americas,ricciardo,mclaren,15,17.0,3.3333333333333335,3.0,0.0,11.0,0.0,10.489662676822633,0.0,6.0,0.0,12.38888888888889,0.0,0.06666666666666667,0
2022,19,americas,russell,mercedes,4,6.0,6.333333333333333,10.666666666666666,0.3333333333333333,8.333333333333334,0.3333333333333333,10.489662676822633,0.0,2.0,1.0,5.277777777777778,0.3888888888888889,0.25,0
2022,19,americas,sainz,ferrari,1,1.0,9.0,10.0,0.3333333333333333,8.666666666666666,0.6666666666666666,10.489662676822633,0.0,3.0,1.0,7.833333333333333,0.4444444444444444,1.0,0
2022,19,americas,stroll,aston_martin,5,7.0,2.6666666666666665,4.0,0.0,12.0,0.0,10.489662676822633,0.0,10.489662676822633,0.0,11.88888888888889,0.0,0.2,0
2022,19,americas,tsunoda,alphatauri,19,15.0,0.0,0.0,0.0,14.0,0.0,10.489662676822633,0.0,14.0,0.0,14.61111111111111,0.0,0.05263157894736842,0
2022,19,americas,vettel,aston_martin,10,12.0,4.0,4.0,0.0,11.333333333333334,0.0,10.489662676822633,0.0,18.0,0.0,11.625,0.0,0.1,0
2022,19,americas,zhou,alfa,18,14.0,0.3333333333333333,0.0,0.0,15.333333333333334,0.0,10.489662676822633,0.0,19.0,0.0,14.777777777777779,0.0,0.05555555555555555,0
2022,20,rodriguez,albon,williams,17,19.0,0.0,0.0,0.0,16.666666666666668,0.0,10.489662676822633,0.0,10.489662676822633,0.0,14.0,0.0,0.058823529411764705,0
2022,20,rodriguez,alonso,alpine,9,9.0,4.0,3.3333333333333335,0.0,10.666666666666666,0.0,10.489662676822633,0.0,10.489662676822633,0.0,10.263157894736842,0.0,0.1111111111111111,0
2022,20,rodriguez,bottas,alfa,6,6.0,0.0,0.0,0.0,15.0,0.0,10.489662676822633,0.0,10.489662676822633,0.0,12.210526315789474,0.0,0.16666666666666666,0
2022,20,rodriguez,gasly,alphatauri,14,14.0,0.3333333333333333,0.3333333333333333,0.0,14.0,0.0,10.489662676822633,0.0,10.489662676822633,0.0,12.368421052631579,0.0,0.07142857142857142,0
2022,20,rodriguez,hamilton,mercedes,3,3.0,10.0,11.0,0.3333333333333333,5.333333333333333,0.3333333333333333,10.489662676822633,0.0,10.489662676822633,0.0,5.842105263157895,0.3684210526315789,0.3333333333333333,1
2022,20,rodriguez,kevin_magnussen,haas,19,15.0,0.6666666666666666,0.6666666666666666,0.0,11.666666666666666,0.0,10.489662676822633,0.0,10.489662676822633,0.0,13.578947368421053,0.0,0.05263157894736842,0
2022,20,rodriguez,latifi,williams,18,20.0,0.6666666666666666,0.0,0.0,15.0,0.0,10.489662676822633,0.0,12.0,0.0,16.0,0.0,0.05555555555555555,0
2022,20,rodriguez,leclerc,ferrari,7,7.0,16.0,8.333333333333334,1.0,2.6666666666666665,0.3333333333333333,10.489662676822633,0.0,10.489662676822633,0.0,5.7368421052631575,0.5263157894736842,0.14285714285714285,0
2022,20,rodriguez,max_verstappen,red_bull,1,1.0,18.666666666666668,18.333333333333332,0.6666666666666666,3.0,0.6666666666666666,10.489662676822633,0.0,10.489662676822633,0.0,3.6315789473684212,0.7894736842105263,1.0,1
2022,20,rodriguez,mick_schumacher,haas,15,16.0,0.0,0.6666666666666666,0.0,15.0,0.0,10.489662676822633,0.0,17.0,0.0,14.31578947368421,0.0,0.06666666666666667,0
2022,20,rodriguez,norris,mclaren,8,8.0,7.0,4.666666666666667,0.0,6.666666666666667,0.0,10.489662676822633,0.0,10.489662676822633,0.0,8.421052631578947,0.05263157894736842,0.125,0
2022,20,rodriguez,ocon,alpine,10,10.0,4.0,4.0,0.0,10.333333333333334,0.0,10.489662676822633,0.0,19.0,0.0,9.052631578947368,0.0,0.1,0
2022,20,rodriguez,perez,red_bull,4,4.0,18.333333333333332,20.666666666666668,0.6666666666666666,2.3333333333333335,0.6666666666666666,10.489662676822633,0.0,1.0,1.0,5.578947368421052,0.47368421052631576,0.25,1
2022,20,rodriguez,ricciardo,mclaren,11,11.0,3.3333333333333335,2.6666666666666665,0.0,10.666666666666666,0.0,10.489662676822633,0.0,9.0,0.0,12.578947368421053,0.0,0.09090909090909091,0
2022,20,rodriguez,russell,mercedes,2,2.0,5.0,15.666666666666666,0.0,9.0,0.6666666666666666,10.489662676822633,0.0,2.0,1.0,5.2631578947368425,0.3684210526315789,0.5,0
2022,20,rodriguez,sainz,ferrari,5,5.0,5.0,5.0,0.3333333333333333,14.0,0.3333333333333333,10.489662676822633,0.0,6.0,0.0,8.473684210526315,0.42105263157894735,0.2,0
2022,20,rodriguez,stroll,aston_martin,20,18.0,2.6666666666666665,1.3333333333333333,0.0,12.0,0.0,10.489662676822633,0.0,10.489662676822633,0.0,12.210526315789474,0.0,0.05,0
2022,20,rodriguez,tsunoda,alphatauri,13,13.0,0.3333333333333333,0.3333333333333333,0.0,12.666666666666666,0.0,10.489662676822633,0.0,11.0,0.0,14.368421052631579,0.0,0.07692307692307693,0
2022,20,rodriguez,vettel,aston_martin,16,17.0,5.333333333333333,1.3333333333333333,0.0,7.333333333333333,0.0,10.489662676822633,0.0,15.0,0.0,11.411764705882353,0.0,0.0625,0
2022,20,rodriguez,zhou,alfa,12,12.0,0.0,0.3333333333333333,0.0,16.0,0.0,10.489662676822633,0.0,10.0,0.0,14.631578947368421,0.0,0.08333333333333333,0
2022,21,interlagos,albon,williams,19,11.0,0.0,0.0,0.0,15.0,0.0,10.489662676822633,0.0,10.489662676822633,0.0,13.894736842105264,0.0,0.05263157894736842,0
2022,21,interlagos,alonso,alpine,17,7.0,4.0,1.3333333333333333,0.0,11.0,0.0,10.489662676822633,0.0,10.489662676822633,0.0,10.7,0.0,0.058823529411764705,0
2022,21,interlagos,bottas,alfa,14,18.0,0.3333333333333333,0.3333333333333333,0.0,14.666666666666666,0.0,10.489662676822633,0.0,10.489662676822633,0.0,12.1,0.0,0.07142857142857142,0
2022,21,interlagos,gasly,alphatauri,10,12.0,0.0,0.0,0.0,14.333333333333334,0.0,10.489662676822633,0.0,10.489662676822633,0.0,12.3,0.0,0.1,0
2022,21,interlagos,hamilton,mercedes,2,8.0,15.333333333333334,19.0,0.6666666666666666,3.0,0.6666666666666666,10.489662676822633,0.0,10.489662676822633,0.0,5.65,0.4,0.5,1
2022,21,interlagos,kevin_magnussen,haas,8,1.0,0.6666666666666666,0.0,0.0,13.333333333333334,0.0,10.489662676822633,0.0,10.489662676822633,0.0,13.75,0.0,0.125,0
2022,21,interlagos,latifi,williams,18,16.0,0.6666666666666666,0.0,0.0,14.666666666666666,0.0,10.489662676822633,0.0,15.0,0.0,16.1,0.0,0.05555555555555555,0
2022,21,interlagos,leclerc,ferrari,5,10.0,12.666666666666666,11.0,0.6666666666666666,4.0,0.3333333333333333,10.489662676822633,0.0,10.489662676822633,0.0,5.75,0.5,0.2,0
2022,21,interlagos,max_verstappen,red_bull,3,2.0,25.0,17.333333333333332,1.0,1.0,0.6666666666666666,10.489662676822633,0.0,10.489662676822633,0.0,3.5,0.8,0.3333333333333333,0
2022,21,interlagos,mick_schumacher,haas,12,20.0,0.0,0.0,0.0,16.0,0.0,10.489662676822633,0.0,19.0,0.0,14.4,0.0,0.08333333333333333,0
2022,21,interlagos,norris,mclaren,6,4.0,3.6666666666666665,2.6666666666666665,0.0,8.333333333333334,0.0,10.489662676822633,0.0,10.489662676822633,0.0,8.45,0.05,0.16666666666666666,0
2022,21,interlagos,ocon,alpine,16,6.0,5.333333333333333,4.666666666666667,0.0,7.666666666666667,0.0,10.489662676822633,0.0,5.0,0.0,9.0,0.0,0.0625,0
2022,21,interlagos,perez,red_bull,4,9.0,15.0,16.0,0.6666666666666666,3.0,0.6666666666666666,10.489662676822633,0.0,6.0,0.0,5.45,0.5,0.25,0
2022,21,interlagos,ricciardo,mclaren,11,14.0,2.0,2.6666666666666665,0.0,11.333333333333334,0.0,10.489662676822633,0.0,18.0,0.0,12.3,0.0,0.09090909090909091,0
2022,21,interlagos,russell,mercedes,1,3.0,9.333333333333334,14.0,0.0,5.666666666666667,0.3333333333333333,10.489662676822633,0.0,2.0,1.0,5.2,0.35,1.0,1
2022,21,interlagos,sainz,ferrari,7,5.0,3.3333333333333335,6.0,0.0,14.666666666666666,0.0,10.489662676822633,0.0,4.0,0.0,8.3,0.4,0.14285714285714285,1
2022,21,interlagos,stroll,aston_martin,15,15.0,0.0,0.0,0.0,15.0,0.0,10.489662676822633,0.0,10.489662676822633,0.0,12.35,0.0,0.06666666666666667,0
2022,21,interlagos,tsunoda,alphatauri,0,19.0,0.3333333333333333,0.0,0.0,14.333333333333334,0.0,10.489662676822633,0.0,14.0,0.0,14.65,0.0,inf,0
2022,21,interlagos,vettel,aston_martin,9,13.0,4.0,0.3333333333333333,0.0,9.333333333333334,0.0,10.489662676822633,0.0,10.0,0.0,11.555555555555555,0.0,0.1111111111111111,0
2022,21,interlagos,zhou,alfa,13,17.0,0.0,1.0,0.0,13.666666666666666,0.0,10.489662676822633,0.0,9.0,0.0,14.55,0.0,0.07692307692307693,0
2022,22,yas_marina,albon,williams,19,19.0,0.0,0.0,0.0,13.333333333333334,0.0,10.489662676822633,0.0,10.489662676822633,0.0,13.95,0.0,0.05263157894736842,0
2022,22,yas_marina,alonso,alpine,10,11.0,5.333333333333333,6.666666666666667,0.0,10.333333333333334,0.0,10.489662676822633,0.0,10.489662676822633,0.0,10.428571428571429,0.0,0.1,0
2022,22,yas_marina,bottas,alfa,18,18.0,1.0,0.6666666666666666,0.0,12.666666666666666,0.0,10.489662676822633,0.0,10.489662676822633,0.0,11.952380952380953,0.0,0.05555555555555555,0
2022,22,yas_marina,gasly,alphatauri,17,17.0,0.0,0.0,0.0,13.0,0.0,10.489662676822633,0.0,10.489662676822633,0.0,12.380952380952381,0.0,0.058823529411764705,0
2022,22,yas_marina,hamilton,mercedes,5,5.0,18.0,18.0,1.0,2.0,0.6666666666666666,10.489662676822633,0.0,10.489662676822633,0.0,5.476190476190476,0.42857142857142855,0.2,0
2022,22,yas_marina,kevin_magnussen,haas,16,16.0,0.6666666666666666,0.0,0.0,15.0,0.0,10.489662676822633,0.0,10.489662676822633,0.0,14.0,0.0,0.0625,0
2022,22,yas_marina,latifi,williams,20,20.0,0.0,0.0,0.0,17.0,0.0,10.489662676822633,0.0,13.0,0.0,16.095238095238095,0.0,0.05,0
2022,22,yas_marina,leclerc,ferrari,3,3.0,11.666666666666666,11.666666666666666,0.3333333333333333,4.333333333333333,0.3333333333333333,10.489662676822633,0.0,10.489662676822633,0.0,5.666666666666667,0.47619047619047616,0.3333333333333333,1
2022,22,yas_marina,max_verstappen,red_bull,1,1.0,19.333333333333332,9.666666666666666,0.6666666666666666,2.6666666666666665,0.3333333333333333,10.489662676822633,0.0,10.489662676822633,0.0,3.619047619047619,0.7619047619047619,1.0,1
2022,22,yas_marina,mick_schumacher,haas,12,13.0,0.0,0.0,0.0,14.666666666666666,0.0,10.489662676822633,0.0,17.0,0.0,14.333333333333334,0.0,0.08333333333333333,0
2022,22,yas_marina,norris,mclaren,7,7.0,3.3333333333333335,0.6666666666666666,0.0,11.0,0.0,10.489662676822633,0.0,10.489662676822633,0.0,8.904761904761905,0.047619047619047616,0.14285714285714285,0
2022,22,yas_marina,ocon,alpine,8,8.0,2.6666666666666665,4.666666666666667,0.0,9.0,0.0,10.489662676822633,0.0,20.0,0.0,8.952380952380953,0.0,0.125,0
2022,22,yas_marina,perez,red_bull,2,2.0,11.0,13.0,0.3333333333333333,4.666666666666667,0.3333333333333333,10.489662676822633,0.0,1.0,1.0,5.523809523809524,0.47619047619047616,0.5,1
2022,22,yas_marina,ricciardo,mclaren,13,10.0,2.0,3.0,0.0,14.333333333333334,0.0,10.489662676822633,0.0,6.0,0.0,12.666666666666666,0.0,0.07692307692307693,0
2022,22,yas_marina,russell,mercedes,6,6.0,16.666666666666668,19.0,0.3333333333333333,3.3333333333333335,0.6666666666666666,10.489662676822633,0.0,18.0,0.0,5.0,0.38095238095238093,0.16666666666666666,0
2022,22,yas_marina,sainz,ferrari,4,4.0,8.333333333333334,15.0,0.3333333333333333,9.333333333333334,0.6666666666666666,10.489662676822633,0.0,2.0,1.0,8.047619047619047,0.42857142857142855,0.25,0
2022,22,yas_marina,stroll,aston_martin,14,14.0,0.3333333333333333,0.3333333333333333,0.0,14.333333333333334,0.0,10.489662676822633,0.0,10.489662676822633,0.0,12.238095238095237,0.0,0.07142857142857142,0
2022,22,yas_marina,tsunoda,alphatauri,11,12.0,0.3333333333333333,0.0,0.0,15.666666666666666,0.0,10.489662676822633,0.0,14.0,0.0,14.761904761904763,0.0,0.09090909090909091,0
2022,22,yas_marina,vettel,aston_martin,9,9.0,1.3333333333333333,1.6666666666666667,0.0,11.0,0.0,10.489662676822633,0.0,8.0,0.0,11.526315789473685,0.0,0.1111111111111111,0
2022,22,yas_marina,zhou,alfa,15,15.0,0.0,0.6666666666666666,0.0,12.333333333333334,0.0,10.489662676822633,0.0,15.0,0.0,14.428571428571429,0.0,0.06666666666666667,0
2023,1,bahrain,albon,williams,15,15.0,0.0,0.0,0.0,13.333333333333334,0.0,13.0,0.0,14.5,0.0,13.904761904761905,0.0,0.06666666666666667,0
2023,1,bahrain,alonso,aston_martin,5,5.0,3.3333333333333335,1.6666666666666667,0.0,14.666666666666666,0.0,9.0,0.0,14.5,0.0,10.489662676822633,0.0,0.2,1
2023,1,bahrain,bottas,alfa,12,12.0,1.0,0.0,0.0,11.333333333333334,0.0,6.0,0.0,8.0,0.0,12.090909090909092,0.0,0.08333333333333333,0
2023,1,bahrain,de_vries,alphatauri,19,19.0,2.0,0.0,0.0,9.0,0.0,10.489662676822633,0.0,14.0,0.0,10.489662676822633,0.0,0.05263157894736842,0
2023,1,bahrain,gasly,alpine,20,20.0,0.0,3.3333333333333335,0.0,13.0,0.0,20.0,0.0,8.0,0.0,10.489662676822633,0.0,0.05,0
2023,1,bahrain,hamilton,mercedes,7,7.0,12.0,9.333333333333334,0.6666666666666666,7.333333333333333,0.3333333333333333,3.0,1.0,3.5,0.5,6.045454545454546,0.4090909090909091,0.14285714285714285,0
2023,1,bahrain,hulkenberg,haas,10,10.0,0.0,0.0,0.0,14.5,0.0,17.0,0.0,8.0,0.0,10.489662676822633,0.0,0.1,0
2023,1,bahrain,kevin_magnussen,haas,17,17.0,0.0,0.0,0.0,17.666666666666668,0.0,5.0,0.0,10.333333333333334,0.0,14.136363636363637,0.0,0.058823529411764705,0
2023,1,bahrain,leclerc,ferrari,3,3.0,12.666666666666666,14.0,0.3333333333333333,4.0,0.3333333333333333,1.0,1.0,1.5,1.0,5.5,0.5,0.3333333333333333,0
2023,1,bahrain,max_verstappen,red_bull,1,1.0,19.333333333333332,15.333333333333334,0.6666666666666666,2.6666666666666665,0.6666666666666666,19.0,0.0,18.5,0.0,3.5,0.7727272727272727,1.0,1
2023,1,bahrain,norris,mclaren,11,11.0,3.6666666666666665,3.6666666666666665,0.0,11.0,0.0,15.0,0.0,14.5,0.0,8.772727272727273,0.045454545454545456,0.09090909090909091,0
2023,1,bahrain,ocon,alpine,9,9.0,4.666666666666667,2.6666666666666665,0.0,7.666666666666667,0.0,7.0,0.0,8.333333333333334,0.0,8.863636363636363,0.0,0.1111111111111111,0
2023,1,bahrain,perez,red_bull,2,2.0,12.0,21.666666666666668,0.6666666666666666,4.333333333333333,1.0,18.0,0.0,12.666666666666666,0.3333333333333333,5.409090909090909,0.5,0.5,1
2023,1,bahrain,piastri,mclaren,18,18.0,0.0,3.6666666666666665,0.0,0.0,0.0,10.489662676822633,0.0,15.333333333333334,0.0,10.489662676822633,0.0,0.05555555555555555,0
2023,1,bahrain,russell,mercedes,6,6.0,16.333333333333332,6.666666666666667,0.3333333333333333,3.3333333333333335,0.0,4.0,0.0,4.0,0.3333333333333333,5.0,0.36363636363636365,0.16666666666666666,0
2023,1,bahrain,sainz,ferrari,4,4.0,12.333333333333334,14.0,0.3333333333333333,4.0,0.3333333333333333,2.0,1.0,7.333333333333333,0.6666666666666666,7.863636363636363,0.4090909090909091,0.25,0
2023,1,bahrain,sargeant,williams,16,16.0,0.0,0.3333333333333333,0.0,0.0,0.0,10.489662676822633,0.0,13.0,0.0,10.489662676822633,0.0,0.0625,0
2023,1,bahrain,stroll,aston_martin,8,8.0,1.6666666666666667,6.666666666666667,0.0,11.0,0.3333333333333333,12.0,0.0,10.666666666666666,0.3333333333333333,12.045454545454545,0.0,0.125,0
2023,1,bahrain,tsunoda,alphatauri,14,14.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,14.0,0.0,14.590909090909092,0.0,0.07142857142857142,0
2023,1,bahrain,zhou,alfa,13,13.0,0.0,1.3333333333333333,0.0,12.333333333333334,0.0,10.0,0.0,8.0,0.0,14.318181818181818,0.0,0.07692307692307693,0
2023,2,jeddah,albon,williams,17,17.0,0.3333333333333333,0.3333333333333333,0.0,12.666666666666666,0.0,14.0,0.0,16.0,0.0,13.727272727272727,0.0,0.058823529411764705,0
2023,2,jeddah,alonso,aston_martin,2,3.0,8.333333333333334,8.0,0.3333333333333333,9.333333333333334,0.3333333333333333,16.0,0.0,12.5,0.0,3.0,1.0,0.5,1
2023,2,jeddah,bottas,alfa,14,14.0,2.0,1.3333333333333333,0.0,10.666666666666666,0.0,15.0,0.0,13.0,0.0,11.91304347826087,0.0,0.07142857142857142,0
2023,2,jeddah,de_vries,alphatauri,18,18.0,1.0,0.0,0.0,11.5,0.0,10.489662676822633,0.0,13.5,0.0,14.0,0.0,0.05555555555555555,0
2023,2,jeddah,gasly,alpine,9,10.0,0.6666666666666666,2.0,0.0,12.333333333333334,0.0,8.0,0.0,11.0,0.0,9.0,0.0,0.1111111111111111,0
2023,2,jeddah,hamilton,mercedes,7,8.0,9.333333333333334,9.333333333333334,0.3333333333333333,8.333333333333334,0.0,10.0,0.0,7.5,0.0,6.0,0.391304347826087,0.14285714285714285,0
2023,2,jeddah,hulkenberg,haas,10,11.0,0.0,0.3333333333333333,0.0,14.666666666666666,0.0,12.0,0.0,14.5,0.0,15.0,0.0,0.1,0
2023,2,jeddah,kevin_magnussen,haas,13,13.0,0.0,0.0,0.0,16.333333333333332,0.0,9.0,0.0,13.666666666666666,0.0,14.08695652173913,0.0,0.07692307692307693,0
2023,2,jeddah,leclerc,ferrari,12,2.0,10.0,6.666666666666667,0.3333333333333333,8.333333333333334,0.0,2.0,1.0,2.5,1.0,6.086956521739131,0.4782608695652174,0.08333333333333333,0
2023,2,jeddah,max_verstappen,red_bull,15,15.0,19.333333333333332,22.666666666666668,0.6666666666666666,2.6666666666666665,1.0,1.0,1.0,2.5,0.5,3.391304347826087,0.782608695652174,0.06666666666666667,1
2023,2,jeddah,norris,mclaren,19,19.0,3.0,0.0,0.0,13.666666666666666,0.0,7.0,0.0,12.0,0.0,9.130434782608695,0.043478260869565216,0.05263157894736842,0
2023,2,jeddah,ocon,alpine,6,7.0,3.3333333333333335,0.6666666666666666,0.0,11.0,0.0,6.0,0.0,10.333333333333334,0.0,9.26086956521739,0.0,0.16666666666666666,0
2023,2,jeddah,perez,red_bull,1,1.0,13.0,19.333333333333332,0.6666666666666666,4.0,1.0,4.0,0.0,2.3333333333333335,0.6666666666666666,5.260869565217392,0.5217391304347826,1.0,1
2023,2,jeddah,piastri,mclaren,8,9.0,0.0,0.6666666666666666,0.0,20.0,0.0,10.489662676822633,0.0,13.666666666666666,0.0,20.0,0.0,0.125,0
2023,2,jeddah,russell,mercedes,3,4.0,14.0,5.333333333333333,0.3333333333333333,4.333333333333333,0.0,5.0,0.0,6.666666666666667,0.0,5.086956521739131,0.34782608695652173,0.3333333333333333,0
2023,2,jeddah,sainz,ferrari,4,5.0,13.0,8.0,0.3333333333333333,3.6666666666666665,0.0,3.0,1.0,4.0,0.6666666666666666,7.695652173913044,0.391304347826087,0.25,0
2023,2,jeddah,sargeant,williams,20,20.0,0.0,0.3333333333333333,0.0,12.0,0.0,10.489662676822633,0.0,17.0,0.0,12.0,0.0,0.05,0
2023,2,jeddah,stroll,aston_martin,5,6.0,4.333333333333333,12.666666666666666,0.0,8.0,0.6666666666666666,13.0,0.0,9.333333333333334,0.3333333333333333,11.782608695652174,0.0,0.2,0
2023,2,jeddah,tsunoda,alphatauri,16,16.0,0.0,0.0,0.0,13.0,0.0,19.0,0.0,13.666666666666666,0.0,14.434782608695652,0.0,0.0625,0
2023,2,jeddah,zhou,alfa,11,12.0,0.0,1.3333333333333333,0.0,13.333333333333334,0.0,11.0,0.0,14.666666666666666,0.0,14.391304347826088,0.0,0.09090909090909091,0
2023,3,albert_park,albon,williams,8,8.0,0.3333333333333333,0.0,0.0,14.0,0.0,10.0,0.0,13.0,0.0,13.956521739130435,0.0,0.125,0
2023,3,albert_park,alonso,aston_martin,4,4.0,10.0,7.666666666666667,0.6666666666666666,8.666666666666666,0.3333333333333333,17.0,0.0,15.5,0.0,3.0,1.0,0.25,1
2023,3,albert_park,bottas,alfa,19,19.0,1.3333333333333333,0.6666666666666666,0.0,13.666666666666666,0.0,8.0,0.0,9.5,0.0,12.166666666666666,0.0,0.05263157894736842,0
2023,3,albert_park,de_vries,alphatauri,15,15.0,0.6666666666666666,0.3333333333333333,0.0,12.333333333333334,0.0,10.489662676822633,0.0,12.0,0.0,14.0,0.0,0.06666666666666667,0
2023,3,albert_park,gasly,alpine,9,9.0,1.3333333333333333,2.0,0.0,10.666666666666666,0.0,9.0,0.0,12.0,0.0,9.0,0.0,0.1111111111111111,0
2023,3,albert_park,hamilton,mercedes,3,3.0,6.666666666666667,9.333333333333334,0.0,9.333333333333334,0.0,4.0,0.0,3.5,0.5,5.958333333333333,0.375,0.3333333333333333,1
2023,3,albert_park,hulkenberg,haas,10,10.0,0.0,0.3333333333333333,0.0,13.0,0.0,10.489662676822633,0.0,13.5,0.0,13.5,0.0,0.1,0
2023,3,albert_park,kevin_magnussen,haas,14,14.0,0.3333333333333333,2.3333333333333335,0.0,13.333333333333334,0.0,14.0,0.0,11.333333333333334,0.0,13.916666666666666,0.0,0.07142857142857142,0
2023,3,albert_park,leclerc,ferrari,7,7.0,8.0,4.666666666666667,0.3333333333333333,9.333333333333334,0.0,1.0,1.0,10.5,0.5,6.125,0.4583333333333333,0.14285714285714285,0
2023,3,albert_park,max_verstappen,red_bull,1,1.0,23.0,20.666666666666668,1.0,1.3333333333333333,1.0,18.0,0.0,10.0,0.5,3.3333333333333335,0.7916666666666666,1.0,1
2023,3,albert_park,norris,mclaren,13,13.0,3.0,0.0,0.0,13.333333333333334,0.0,5.0,0.0,5.5,0.0,9.458333333333334,0.041666666666666664,0.07692307692307693,0
2023,3,albert_park,ocon,alpine,11,11.0,3.3333333333333335,2.0,0.0,11.0,0.0,7.0,0.0,12.333333333333334,0.0,9.208333333333334,0.0,0.09090909090909091,0
2023,3,albert_park,perez,red_bull,20,20.0,19.333333333333332,23.0,1.0,2.0,1.0,2.0,1.0,7.0,0.6666666666666666,5.083333333333333,0.5416666666666666,0.05,0
2023,3,albert_park,piastri,mclaren,16,16.0,0.0,2.6666666666666665,0.0,17.5,0.0,10.489662676822633,0.0,5.666666666666667,0.0,17.5,0.0,0.0625,0
2023,3,albert_park,russell,mercedes,2,2.0,9.333333333333334,13.333333333333334,0.0,5.333333333333333,0.3333333333333333,3.0,1.0,3.0,0.6666666666666666,5.041666666666667,0.3333333333333333,0.5,0
2023,3,albert_park,sainz,ferrari,5,5.0,10.666666666666666,4.666666666666667,0.0,4.666666666666667,0.0,20.0,0.0,13.666666666666666,0.3333333333333333,7.625,0.375,0.2,0
2023,3,albert_park,sargeant,williams,18,18.0,0.0,0.0,0.0,14.0,0.0,10.489662676822633,0.0,15.0,0.0,14.0,0.0,0.05555555555555555,0
2023,3,albert_park,stroll,aston_martin,6,6.0,4.0,10.0,0.0,11.333333333333334,0.6666666666666666,12.0,0.0,11.333333333333334,0.3333333333333333,12.125,0.0,0.16666666666666666,0
2023,3,albert_park,tsunoda,alphatauri,12,12.0,0.0,0.0,0.0,11.0,0.0,15.0,0.0,13.0,0.0,14.291666666666666,0.0,0.08333333333333333,0
2023,3,albert_park,zhou,alfa,17,17.0,0.0,0.0,0.0,13.666666666666666,0.0,11.0,0.0,10.0,0.0,14.333333333333334,0.0,0.058823529411764705,0
2023,4,baku,albon,williams,12,13.0,0.3333333333333333,0.0,0.0,16.0,0.0,12.0,0.0,13.5,0.0,14.166666666666666,0.0,0.08333333333333333,0
2023,4,baku,alonso,aston_martin,6,6.0,15.0,9.0,1.0,3.0,0.3333333333333333,7.0,0.0,11.0,0.0,3.0,1.0,0.16666666666666666,0
2023,4,baku,bottas,alfa,13,14.0,1.3333333333333333,0.6666666666666666,0.0,12.333333333333334,0.0,11.0,0.0,14.5,0.0,12.12,0.0,0.07692307692307693,0
2023,4,baku,de_vries,alphatauri,18,20.0,0.0,0.6666666666666666,0.0,14.333333333333334,0.0,10.489662676822633,0.0,9.0,0.0,14.333333333333334,0.0,0.05555555555555555,0
2023,4,baku,gasly,alpine,17,19.0,1.3333333333333333,0.6666666666666666,0.0,10.333333333333334,0.0,5.0,0.0,8.5,0.0,10.333333333333334,0.0,0.058823529411764705,0
2023,4,baku,hamilton,mercedes,5,5.0,12.666666666666666,9.333333333333334,0.3333333333333333,4.0,0.3333333333333333,4.0,0.0,3.5,0.5,5.8,0.4,0.2,0
2023,4,baku,hulkenberg,haas,20,17.0,2.0,2.0,0.0,11.333333333333334,0.0,10.489662676822633,0.0,15.5,0.0,11.333333333333334,0.0,0.05,0
2023,4,baku,kevin_magnussen,haas,16,18.0,0.3333333333333333,2.0,0.0,13.333333333333334,0.0,17.0,0.0,16.0,0.0,14.04,0.0,0.0625,0
2023,4,baku,leclerc,ferrari,1,1.0,2.0,2.0,0.0,15.333333333333334,0.0,19.0,0.0,19.5,0.0,6.68,0.44,1.0,1
2023,4,baku,max_verstappen,red_bull,2,2.0,23.0,20.333333333333332,1.0,1.3333333333333333,0.6666666666666666,1.0,1.0,1.5,1.0,3.24,0.8,0.5,1
2023,4,baku,norris,mclaren,7,7.0,2.6666666666666665,4.0,0.0,13.333333333333334,0.0,9.0,0.0,8.5,0.0,9.32,0.04,0.14285714285714285,0
2023,4,baku,ocon,alpine,19,12.0,1.3333333333333333,0.0,0.0,13.333333333333334,0.0,10.0,0.0,10.333333333333334,0.0,9.4,0.0,0.05263157894736842,0
2023,4,baku,perez,red_bull,3,3.0,18.0,18.333333333333332,0.6666666666666666,2.6666666666666665,0.6666666666666666,2.0,1.0,1.6666666666666667,1.0,5.08,0.52,0.3333333333333333,1
2023,4,baku,piastri,mclaren,10,10.0,1.3333333333333333,4.666666666666667,0.0,14.333333333333334,0.0,10.489662676822633,0.0,8.666666666666666,0.0,14.333333333333334,0.0,0.1,0
2023,4,baku,russell,mercedes,11,11.0,6.0,8.666666666666666,0.0,9.666666666666666,0.3333333333333333,3.0,1.0,4.333333333333333,0.3333333333333333,5.56,0.32,0.09090909090909091,0
2023,4,baku,sainz,ferrari,4,4.0,6.666666666666667,5.0,0.0,7.333333333333333,0.3333333333333333,20.0,0.0,14.0,0.3333333333333333,7.8,0.36,0.25,0
